Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Log_MonthlyIncome
33,1,603,9,4,1,77,3,2,1,18385,0,17,3,1,0,6,3,3,5,2,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,9.014933575633572
41,0,167,12,4,2,46,3,1,4,9051,3,11,3,1,1,6,4,3,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,8.469472455204826
31,1,874,15,3,3,72,3,1,3,6233,1,12,3,3,1,2,5,2,2,2,2,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.8674885686991285
37,0,367,25,2,3,52,2,2,4,17171,7,13,3,3,2,9,2,3,6,2,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.653819788948063
27,0,199,6,3,4,55,2,1,3,7950,1,13,3,3,1,4,0,3,4,2,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.8399193600125825
34,0,1400,9,1,2,70,3,2,3,5829,1,20,4,1,0,6,3,2,6,5,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.65084957622891
35,0,528,8,4,3,100,3,1,3,7108,1,17,3,2,0,6,2,1,5,4,1,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,8.371936178759098
29,1,408,23,1,4,45,2,3,1,11162,1,13,3,1,1,11,3,1,11,8,3,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.900685318713995
40,0,593,9,4,2,88,3,3,3,13782,9,17,3,3,0,20,3,2,18,7,2,13,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.51044496442652
42,1,481,12,3,3,44,3,4,1,2447,0,12,3,2,0,22,2,2,21,9,13,14,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,9.529448434427817
42,0,647,4,4,2,45,3,2,1,2253,7,13,3,4,0,9,3,4,6,4,1,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.547916364059079
35,0,982,1,4,4,58,2,1,3,16340,6,12,3,2,1,10,2,3,8,0,1,7,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.7226775164680035
24,0,477,24,3,4,49,3,1,2,6409,8,22,4,4,0,6,2,3,4,3,1,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.188133414510478
28,1,1485,12,1,3,79,3,1,4,22955,1,11,3,4,0,1,4,2,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,7.830425617820331
26,0,1384,3,4,1,82,4,1,4,13421,1,22,4,2,1,8,2,3,8,7,0,7,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.394121193826242
30,0,852,10,3,3,72,2,2,3,2706,1,18,3,1,1,10,3,3,10,3,1,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.791638037085997
40,0,902,26,2,3,92,2,2,4,21203,3,13,3,4,1,16,3,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8.394573477868327
35,0,819,2,3,3,44,2,3,2,19588,2,18,3,2,1,15,2,4,7,7,6,4,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9.237469039364436
34,0,669,1,3,4,97,2,2,1,25755,0,20,4,3,0,14,3,3,13,9,4,9,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.583729715216482
35,0,636,4,4,4,47,2,1,4,26537,1,13,3,2,1,2,2,4,2,2,2,2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,7.773594467360194
43,1,1372,9,3,1,85,1,2,3,9489,8,13,3,2,0,7,2,2,4,3,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.584290934948731
32,0,862,2,1,3,76,3,1,1,14947,1,12,3,3,3,1,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.947325027016463
56,0,718,4,4,4,92,3,5,1,18575,4,13,3,4,1,28,2,3,5,2,4,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9.900683625203394
29,0,1401,6,1,2,54,3,1,4,26342,1,13,3,1,1,10,5,3,10,8,0,8,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.049427057110695
19,0,645,9,2,3,54,3,1,1,7172,1,25,4,3,0,1,4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7.845024417241484
45,0,1457,7,3,1,83,3,1,3,20100,4,19,3,3,1,7,2,2,3,2,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8.4069317971587
37,0,977,1,3,4,56,2,2,4,9961,1,13,3,2,1,14,2,2,14,8,3,11,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.775703886567738
20,0,805,3,3,1,87,2,1,3,12828,1,12,3,1,0,2,2,2,2,2,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.017637159908478
44,1,1097,10,4,3,96,3,1,3,10826,1,11,3,3,0,6,4,3,6,4,0,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,7.98514393119862
53,0,1223,7,2,4,50,3,5,3,18640,3,18,3,2,1,26,6,3,7,7,4,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.831293132987641
29,0,942,15,1,2,69,1,1,4,26933,0,18,3,1,1,6,2,2,5,4,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7.682021510826875
22,1,1256,3,4,3,48,2,1,4,4223,0,11,3,2,1,1,5,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,7.956476798036782
46,0,1402,2,3,3,69,3,4,1,24097,8,23,4,1,0,28,2,3,26,15,15,9,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.74384682996523
44,0,111,17,3,4,74,1,1,3,4279,2,13,3,4,0,6,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7.736743682453495
33,0,147,2,3,2,99,3,1,3,8429,1,13,3,4,1,5,2,3,5,4,1,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.188966863648876
41,1,906,5,2,1,95,2,1,1,20293,6,17,3,1,1,5,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.653494909661253
30,0,1329,29,4,3,61,3,2,1,13192,8,19,3,3,3,8,3,3,4,3,0,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.32263709695394
40,0,1184,2,4,2,62,3,2,2,25440,5,12,3,4,3,5,2,3,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.372860820526318
50,0,1421,2,3,4,30,3,4,1,9490,2,22,4,3,1,32,3,3,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.790150867197125
28,0,1179,19,4,4,78,2,1,1,12449,1,12,3,3,3,6,2,3,6,5,3,3,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.069968149059841
46,0,1450,15,2,4,52,3,5,2,10849,5,11,3,1,1,25,2,3,4,2,0,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9.856500761311791
35,0,1361,17,4,3,94,3,2,1,21026,3,15,3,4,3,15,2,3,7,7,1,7,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,9.101306450952048
24,1,984,17,2,4,97,3,1,2,3372,1,13,3,1,1,1,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.701200180857446
33,0,1146,25,3,2,82,3,2,3,4905,1,12,3,1,1,10,3,2,10,7,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.420682291035394
36,0,917,6,4,3,60,1,1,3,6865,1,14,3,3,1,7,4,3,7,7,1,7,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.91644286012226
30,0,853,7,4,3,49,3,2,3,11309,1,13,3,1,3,10,4,2,10,7,8,9,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.158229916959494
44,0,200,29,4,4,32,3,2,4,7744,1,25,4,2,0,20,3,3,20,11,13,17,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,8.421122722665503
20,0,654,21,3,3,43,4,1,4,5050,1,17,3,4,0,2,2,3,2,1,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,7.893198869544609
46,0,150,2,4,4,60,3,2,4,17433,2,11,3,3,1,12,3,2,6,3,1,4,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,8.906528917594517
42,0,179,2,5,4,79,4,2,1,12858,7,16,3,1,1,10,3,4,4,3,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.744009988096744
60,0,696,7,4,2,52,4,2,4,10893,0,18,3,2,1,12,3,3,11,7,1,9,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8.560444233410552
32,0,116,13,3,3,77,2,1,2,7331,1,20,4,3,1,2,2,3,2,2,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7.917171988845776
32,0,1316,2,2,4,38,3,2,3,2338,4,14,3,4,0,10,2,3,8,7,0,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8.51699317141357
36,0,363,1,3,3,77,1,3,1,4235,2,21,4,3,1,17,2,3,7,7,7,7,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9.235325624670091
33,0,117,9,3,1,60,3,1,4,6311,0,13,3,2,1,15,5,3,14,10,4,10,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.930925372483388
40,0,107,10,3,2,84,2,2,2,11591,7,12,3,2,1,7,2,4,5,1,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.832441791585824
25,0,1356,10,4,3,57,3,2,4,20623,0,14,3,2,0,5,4,3,4,3,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.507344855361422
30,0,1465,1,3,4,63,3,1,2,9369,0,21,4,1,1,12,2,3,11,9,5,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,8.183118079394745
42,0,458,26,5,1,60,3,3,1,23281,3,17,3,3,0,20,6,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9.487365864239434
35,0,1212,8,2,3,78,2,3,4,13755,4,11,3,2,1,16,6,2,13,2,4,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,9.247443459927686
27,0,1103,14,3,1,42,3,1,1,14377,1,14,3,4,2,9,3,2,9,7,6,8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,7.71244383427499
54,0,966,1,4,4,53,3,3,3,9659,7,17,3,1,1,33,2,1,5,4,1,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.259416209622776
44,0,1117,2,1,1,72,4,1,4,19982,1,13,3,4,1,10,5,3,10,5,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.60688453121963
19,1,504,10,3,1,96,2,1,2,6148,1,25,4,2,0,1,2,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7.528331766707247
29,0,1010,1,3,1,97,3,1,4,5598,1,15,3,1,3,3,5,3,3,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.232440158470336
54,0,685,3,3,4,85,3,4,4,23474,3,14,3,1,0,36,2,3,10,9,0,9,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9.785829509067895
31,0,1332,11,2,3,80,3,2,1,17089,1,12,3,4,0,6,2,2,6,5,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8.829665432675236
31,0,1062,24,3,3,96,2,2,1,17198,1,19,3,2,0,10,2,3,10,9,1,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.826587830773668
59,0,326,3,3,3,48,2,2,4,16490,5,17,3,4,0,13,2,3,6,1,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.551014739891748
43,0,920,3,3,3,96,1,5,4,18625,3,14,3,2,1,25,2,3,8,7,0,7,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9.890452970265668
49,0,1098,4,2,1,85,2,5,3,12124,2,13,3,3,1,23,2,4,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9.836920308264014
36,0,469,3,3,3,46,3,1,2,9256,1,12,3,3,0,12,2,2,11,10,0,7,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,8.214194414852564
48,0,969,2,2,4,76,4,1,2,16620,5,11,3,3,0,7,4,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,7.847762537473608
27,0,1167,4,2,1,76,3,1,3,3208,1,11,3,2,3,5,2,3,5,3,0,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.831220214604293
29,0,1329,7,3,3,82,3,2,4,4204,1,11,3,2,2,6,2,3,6,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.798454696065095
48,0,715,1,3,4,76,2,5,4,8733,6,12,3,3,0,25,3,4,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9.812796687251625
29,0,694,1,3,4,87,2,4,4,3423,3,14,3,2,2,9,2,2,7,7,1,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.688126141663973
34,0,1320,20,3,3,89,4,1,3,21643,0,17,3,4,0,2,5,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,7.857867559331803
44,0,1099,5,3,2,88,3,5,2,8751,7,11,3,3,1,26,5,3,22,9,3,10,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9.809945808127765
33,0,536,10,5,4,82,4,3,3,21708,0,14,3,4,2,10,3,3,9,8,0,8,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9.033722518098907
19,0,265,25,3,2,57,4,1,4,21221,1,12,3,4,0,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8.00469951054955
23,0,373,1,2,4,47,3,1,3,16901,1,22,4,4,1,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.1098794630722715
25,1,599,24,1,3,73,1,1,4,8040,1,14,3,4,0,1,4,3,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,7.020190708311925
26,0,583,4,2,3,53,3,1,4,9973,1,20,4,2,0,8,2,2,8,5,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,7.964155718840937
45,1,1449,2,3,1,94,1,5,2,2493,2,16,3,1,0,26,2,3,24,10,1,11,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9.842941052668094
55,0,177,8,1,4,37,2,4,2,25592,1,15,3,4,1,34,3,3,33,9,15,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.516206114861593
21,1,251,10,2,1,45,2,1,3,25308,1,20,4,3,0,2,2,1,2,2,2,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.873217054862741
46,0,168,4,2,4,33,2,5,2,9946,2,14,3,3,1,26,2,3,11,4,0,8,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.84108009240751
34,0,131,2,3,3,86,3,2,1,6039,0,12,3,4,0,4,3,3,3,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8.420462002456466
51,0,237,9,3,4,83,3,5,2,19196,4,24,4,1,1,31,5,2,29,10,11,10,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9.895858525371636
59,0,1429,18,4,4,67,3,3,4,20002,6,12,3,4,0,25,6,2,9,7,5,4,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9.26036786557583
34,0,135,19,3,3,46,3,2,2,22534,4,13,3,3,2,15,2,4,11,8,5,10,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.399535147948004
28,0,791,1,4,4,44,3,1,3,6842,0,11,3,3,0,5,2,2,4,2,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,7.675546002537848
44,0,1199,4,2,3,92,4,5,1,17477,1,14,3,4,2,26,4,2,25,9,14,13,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.862196698118247
34,0,648,11,3,3,56,2,2,2,21833,4,11,3,4,2,14,5,4,10,9,1,8,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.409830673087738
35,0,735,6,1,3,66,3,1,3,6020,0,14,3,4,0,4,3,3,3,2,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,8.162516250140179
42,0,603,7,4,2,78,4,2,2,5628,6,16,3,4,0,18,2,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7.771910256435763
43,0,531,4,4,4,56,2,3,4,20364,3,14,3,4,0,23,3,4,21,7,15,17,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9.23327534325868
36,0,429,2,4,3,53,3,2,2,2323,9,11,3,4,0,18,2,3,16,14,5,12,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.596189197642735
44,1,621,15,3,1,73,3,3,4,14075,1,11,3,4,1,10,2,3,10,7,0,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.984568369308281
28,0,193,2,3,4,52,2,1,4,14222,1,12,3,2,1,2,2,3,2,2,2,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,8.260492856573185
51,0,968,6,2,2,40,2,1,3,4257,0,14,3,2,0,8,6,2,7,0,7,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.951207156472972
30,0,879,9,2,3,72,3,2,3,12858,7,18,3,3,0,10,3,3,8,4,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.454466361507933
29,1,806,7,3,2,39,3,1,3,17285,3,13,3,1,2,10,2,3,7,7,7,7,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,8.113726085970747
28,0,640,1,3,4,84,3,1,1,4732,2,11,3,2,0,5,2,2,3,2,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,7.640603826393634
25,0,266,1,3,4,40,3,1,2,18830,1,18,3,4,0,2,3,2,2,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.64826303090192
32,0,604,8,3,3,56,4,2,4,11693,1,15,3,3,2,10,4,4,10,7,0,8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.733916174927524
45,0,364,25,3,2,83,3,5,2,13035,3,22,4,3,0,22,4,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.801565562810744
39,0,412,13,4,3,94,2,4,2,17334,6,13,3,4,2,21,4,3,19,9,15,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.748236267264836
58,0,848,23,4,1,88,3,1,3,26076,1,12,3,4,2,2,3,3,2,2,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.771910256435763
32,1,1089,7,2,4,79,3,2,3,22845,1,18,3,1,1,10,3,3,10,4,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.493719835230594
39,1,360,23,3,3,93,3,1,1,22154,0,13,3,1,0,6,2,3,5,2,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8.270013062273787
30,0,1138,6,3,1,48,2,2,4,23631,0,12,3,1,1,10,6,3,9,2,6,7,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8.439880088313567
36,0,325,10,4,4,63,3,3,3,5747,3,12,3,1,0,10,0,3,7,7,1,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.867145589594143
46,0,991,1,2,4,44,3,1,1,22957,6,12,3,3,0,10,3,4,7,6,5,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.138564737261632
28,0,1476,1,3,3,55,1,2,4,16392,0,11,3,1,3,10,6,3,9,8,7,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.80612448326845
50,0,1322,28,3,4,43,3,4,1,22422,4,11,3,2,0,25,2,3,3,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9.733944008101389
40,1,299,25,4,4,57,2,3,2,17235,2,12,3,3,0,9,2,3,5,4,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,9.115480090952223
52,1,1030,5,3,2,64,3,3,2,21534,9,19,3,3,0,10,2,2,8,7,7,7,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,9.041566627727496
30,0,634,17,4,2,95,3,3,1,25927,1,23,4,4,2,9,2,3,9,1,0,8,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9.385721231090805
39,0,524,18,2,1,32,3,2,3,13352,0,11,3,1,0,9,6,3,8,7,1,7,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8.419580362549237
31,0,587,2,4,4,57,3,3,3,8935,1,19,3,1,1,10,5,2,10,8,9,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.195531256322475
41,0,256,10,2,3,40,1,2,2,22074,1,13,3,1,0,19,4,3,19,2,11,9,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.72453251118548
31,1,1060,1,3,4,54,3,1,2,8319,1,11,3,1,0,3,2,4,3,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.741967899820685
44,1,935,3,3,1,89,3,1,1,14669,4,12,3,3,0,10,4,4,3,2,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.767687277186908
42,0,495,2,1,3,37,3,4,3,26582,0,13,3,4,0,21,3,2,20,8,2,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,9.790430830243832
55,0,282,2,2,4,58,1,5,3,6992,4,14,3,4,1,23,5,3,19,9,9,11,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.862040362621954
56,0,206,8,4,4,99,3,5,2,4022,6,14,3,1,0,36,4,3,7,3,7,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9.889287203134987
40,0,458,16,2,3,74,3,1,3,8532,9,16,3,2,1,6,0,3,4,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.173293438966228
34,0,943,9,3,4,86,3,3,4,5494,0,11,3,4,1,10,0,2,9,7,1,6,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.04793908261736
40,0,523,2,3,3,98,3,2,4,22455,1,13,3,3,0,9,4,3,9,8,8,8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8.447199819595703
41,0,1018,1,3,3,66,3,2,1,4297,0,17,3,4,1,10,2,3,9,3,1,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.319717386850606
35,0,482,4,4,3,87,3,2,3,2690,1,11,3,2,0,9,3,3,9,6,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,8.354674261918463
51,0,770,5,3,3,84,3,4,2,17588,1,11,3,2,1,33,2,3,33,9,0,10,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9.54873932271967
38,0,1009,2,2,2,31,3,2,1,19461,3,15,3,4,1,11,3,3,7,7,1,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.83840674707681
34,0,507,15,2,3,66,3,2,1,23553,1,12,3,4,0,10,6,4,10,8,9,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.72029728739272
25,0,882,19,1,4,67,3,1,4,9075,3,11,3,3,3,7,6,2,3,2,1,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.207946941048617
58,1,601,7,4,3,53,2,3,1,12023,7,14,3,4,0,31,0,2,10,9,5,9,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,9.211239967219019
40,0,329,1,4,2,88,3,1,2,6762,3,22,4,3,1,7,3,3,4,2,0,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.778211474512493
